farm_uid,day_index,crop_type,soil_type,crop_growth_stage,season,region,soil_moisture,temperature,humidity,rainfall_mm,area_hectares,previous_irrigation_mm,irrigation_type,water_source,mulching_used,water_required_mm,irrigation_need,data_source
286,69,Rice,Black,Flowering,Rabi,South,42.15,19.85,59,4.98,6.35,0.0,Drip,Rainwater,Yes,41.66,Low,synthetic_sequence
286,70,Rice,Black,Flowering,Rabi,South,41.71,15.88,61,0.0,6.35,0.0,Drip,Rainwater,Yes,41.04,Low,synthetic_sequence
286,71,Rice,Black,Flowering,Rabi,South,41.31,14.59,60,0.0,6.35,0.0,Drip,Rainwater,Yes,40.2,Low,synthetic_sequence
286,72,Rice,Black,Flowering,Rabi,South,40.68,22.57,55,0.0,6.35,0.0,Drip,Rainwater,Yes,36.67,Low,synthetic_sequence
286,73,Rice,Black,Flowering,Rabi,South,40.24,15.82,60,0.0,6.35,0.0,Drip,Rainwater,Yes,44.55,Low,synthetic_sequence
286,74,Rice,Black,Flowering,Rabi,South,39.92,25.12,49,3.86,6.35,0.0,Drip,Rainwater,Yes,42.98,Low,synthetic_sequence
286,75,Rice,Black,Flowering,Rabi,South,39.28,22.91,50,0.0,6.35,0.0,Drip,Rainwater,Yes,46.72,Low,synthetic_sequence
286,76,Rice,Black,Flowering,Rabi,South,38.87,14.68,61,0.0,6.35,0.0,Drip,Rainwater,Yes,44.79,Low,synthetic_sequence
286,77,Rice,Black,Flowering,Rabi,South,38.69,28.14,58,5.95,6.35,0.0,Drip,Rainwater,Yes,44.07,Low,synthetic_sequence
286,78,Rice,Black,Flowering,Rabi,South,38.1,21.13,44,0.0,6.35,0.0,Drip,Rainwater,Yes,43.94,Low,synthetic_sequence
286,79,Rice,Black,Flowering,Rabi,South,37.48,22.03,72,0.0,6.35,0.0,Drip,Rainwater,Yes,54.79,Medium,synthetic_sequence
286,80,Rice,Black,Flowering,Rabi,South,36.81,24.01,57,0.0,6.35,0.0,Drip,Rainwater,Yes,49.88,Medium,synthetic_sequence
286,81,Rice,Black,Flowering,Rabi,South,36.12,25.07,66,0.0,6.35,0.0,Drip,Rainwater,Yes,64.68,Medium,synthetic_sequence
286,82,Rice,Black,Flowering,Rabi,South,35.6,18.64,50,0.0,6.35,0.0,Drip,Rainwater,Yes,50.77,Medium,synthetic_sequence
286,83,Rice,Black,Flowering,Rabi,South,38.0,22.92,63,0.0,6.35,50.77,Drip,Rainwater,Yes,43.5,Low,synthetic_sequence
286,84,Rice,Black,Flowering,Rabi,South,37.42,21.17,57,0.0,6.35,0.0,Drip,Rainwater,Yes,50.11,Medium,synthetic_sequence
286,85,Rice,Black,Flowering,Rabi,South,36.72,25.03,60,0.0,6.35,0.0,Drip,Rainwater,Yes,52.9,Medium,synthetic_sequence
286,86,Rice,Black,Flowering,Rabi,South,39.85,23.26,50,6.11,6.35,52.9,Drip,Rainwater,Yes,46.87,Low,synthetic_sequence
286,87,Rice,Black,Flowering,Rabi,South,39.47,13.99,48,0.0,6.35,0.0,Drip,Rainwater,Yes,40.28,Low,synthetic_sequence
286,88,Rice,Black,Flowering,Rabi,South,38.82,23.03,60,0.0,6.35,0.0,Drip,Rainwater,Yes,43.81,Low,synthetic_sequence
286,89,Rice,Black,Flowering,Rabi,South,38.44,13.74,61,0.0,6.35,0.0,Drip,Rainwater,Yes,45.15,Low,synthetic_sequence
286,90,Rice,Black,Harvest,Rabi,South,38.1,26.5,43,0.0,6.35,0.0,Drip,Rainwater,Yes,20.29,Low,synthetic_sequence
286,91,Rice,Black,Harvest,Rabi,South,37.86,18.85,47,0.0,6.35,0.0,Drip,Rainwater,Yes,19.92,Medium,synthetic_sequence
286,92,Rice,Black,Harvest,Rabi,South,38.76,23.12,65,0.0,6.35,19.92,Drip,Rainwater,Yes,21.45,Low,synthetic_sequence
286,93,Rice,Black,Harvest,Rabi,South,38.52,18.56,49,0.0,6.35,0.0,Drip,Rainwater,Yes,20.09,Low,synthetic_sequence
286,94,Rice,Black,Harvest,Rabi,South,38.25,20.53,58,0.0,6.35,0.0,Drip,Rainwater,Yes,23.03,Low,synthetic_sequence
286,95,Rice,Black,Harvest,Rabi,South,38.34,21.43,40,3.64,6.35,0.0,Drip,Rainwater,Yes,22.74,Low,synthetic_sequence
286,96,Rice,Black,Harvest,Rabi,South,38.02,24.93,52,0.0,6.35,0.0,Drip,Rainwater,Yes,26.27,Low,synthetic_sequence
286,97,Rice,Black,Harvest,Rabi,South,38.25,26.31,54,5.72,6.35,0.0,Drip,Rainwater,Yes,20.41,Low,synthetic_sequence
286,98,Rice,Black,Harvest,Rabi,South,37.94,24.75,62,0.0,6.35,0.0,Drip,Rainwater,Yes,27.96,Medium,synthetic_sequence
286,99,Rice,Black,Harvest,Rabi,South,37.7,18.1,43,0.0,6.35,0.0,Drip,Rainwater,Yes,26.47,Medium,synthetic_sequence
286,100,Rice,Black,Harvest,Rabi,South,37.4,23.81,58,0.0,6.35,0.0,Drip,Rainwater,Yes,16.2,Medium,synthetic_sequence
286,101,Rice,Black,Harvest,Rabi,South,38.05,25.07,62,0.0,6.35,16.2,Drip,Rainwater,Yes,23.25,Low,synthetic_sequence
286,102,Rice,Black,Harvest,Rabi,South,37.7,26.76,55,0.0,6.35,0.0,Drip,Rainwater,Yes,23.66,Medium,synthetic_sequence
286,103,Rice,Black,Harvest,Rabi,South,37.43,21.18,60,0.0,6.35,0.0,Drip,Rainwater,Yes,24.04,Medium,synthetic_sequence
286,104,Rice,Black,Harvest,Rabi,South,38.67,15.8,59,0.0,6.35,24.04,Drip,Rainwater,Yes,20.37,Low,synthetic_sequence
286,105,Rice,Black,Harvest,Rabi,South,38.34,25.57,79,0.0,6.35,0.0,Drip,Rainwater,Yes,29.5,Low,synthetic_sequence
286,106,Rice,Black,Harvest,Rabi,South,38.03,24.13,57,0.0,6.35,0.0,Drip,Rainwater,Yes,30.65,Low,synthetic_sequence
286,107,Rice,Black,Harvest,Rabi,South,37.81,17.25,57,0.0,6.35,0.0,Drip,Rainwater,Yes,28.98,Medium,synthetic_sequence
286,108,Rice,Black,Harvest,Rabi,South,39.3,19.62,38,0.0,6.35,28.98,Drip,Rainwater,Yes,25.39,Low,synthetic_sequence
286,109,Rice,Black,Harvest,Rabi,South,38.97,25.5,44,0.0,6.35,0.0,Drip,Rainwater,Yes,21.33,Low,synthetic_sequence
286,110,Rice,Black,Harvest,Rabi,South,38.74,17.53,59,0.0,6.35,0.0,Drip,Rainwater,Yes,21.66,Low,synthetic_sequence
286,111,Rice,Black,Harvest,Rabi,South,38.49,19.45,43,0.0,6.35,0.0,Drip,Rainwater,Yes,23.9,Low,synthetic_sequence
286,112,Rice,Black,Harvest,Rabi,South,38.22,21.33,48,0.0,6.35,0.0,Drip,Rainwater,Yes,31.42,Low,synthetic_sequence
286,113,Rice,Black,Harvest,Rabi,South,38.85,23.95,68,9.37,6.35,0.0,Drip,Rainwater,Yes,16.6,Low,synthetic_sequence
286,114,Rice,Black,Harvest,Rabi,South,38.54,23.89,62,0.0,6.35,0.0,Drip,Rainwater,Yes,18.58,Low,synthetic_sequence
286,115,Rice,Black,Harvest,Rabi,South,38.29,19.25,66,0.0,6.35,0.0,Drip,Rainwater,Yes,21.43,Low,synthetic_sequence
286,116,Rice,Black,Harvest,Rabi,South,38.07,17.6,58,0.0,6.35,0.0,Drip,Rainwater,Yes,28.42,Low,synthetic_sequence
286,117,Rice,Black,Harvest,Rabi,South,38.98,9.13,60,10.28,6.35,0.0,Drip,Rainwater,Yes,22.48,Low,synthetic_sequence
286,118,Rice,Black,Harvest,Rabi,South,38.74,18.17,45,0.0,6.35,0.0,Drip,Rainwater,Yes,15.18,Low,synthetic_sequence
286,119,Rice,Black,Harvest,Rabi,South,38.56,14.1,62,0.0,6.35,0.0,Drip,Rainwater,Yes,23.57,Low,synthetic_sequence
287,0,Vegetables,Sandy,Sowing,Rabi,West,27.5,15.37,72,0.0,13.8,0.0,Canal,Reservoir,Yes,49.42,Medium,synthetic_sequence
287,1,Vegetables,Sandy,Sowing,Rabi,West,29.82,19.78,58,0.0,13.8,49.42,Canal,Reservoir,Yes,46.99,Medium,synthetic_sequence
287,2,Vegetables,Sandy,Sowing,Rabi,West,29.65,21.83,64,5.32,13.8,0.0,Canal,Reservoir,Yes,53.08,Medium,synthetic_sequence
287,3,Vegetables,Sandy,Sowing,Rabi,West,32.17,20.19,53,0.0,13.8,53.08,Canal,Reservoir,Yes,47.36,Medium,synthetic_sequence
287,4,Vegetables,Sandy,Sowing,Rabi,West,34.36,20.23,53,0.0,13.8,47.36,Canal,Reservoir,Yes,41.08,Medium,synthetic_sequence
287,5,Vegetables,Sandy,Sowing,Rabi,West,33.89,14.39,50,0.0,13.8,0.0,Canal,Reservoir,Yes,35.43,Medium,synthetic_sequence
287,6,Vegetables,Sandy,Sowing,Rabi,West,33.15,22.86,42,0.0,13.8,0.0,Canal,Reservoir,Yes,45.47,Medium,synthetic_sequence
287,7,Vegetables,Sandy,Sowing,Rabi,West,35.14,22.56,57,0.0,13.8,45.47,Canal,Reservoir,Yes,35.69,Medium,synthetic_sequence
287,8,Vegetables,Sandy,Sowing,Rabi,West,34.61,16.36,49,0.0,13.8,0.0,Canal,Reservoir,Yes,41.88,Medium,synthetic_sequence
287,9,Vegetables,Sandy,Sowing,Rabi,West,33.83,23.93,64,0.0,13.8,0.0,Canal,Reservoir,Yes,45.35,Medium,synthetic_sequence
287,10,Vegetables,Sandy,Sowing,Rabi,West,36.66,18.71,68,7.13,13.8,45.35,Canal,Reservoir,Yes,33.37,Medium,synthetic_sequence
287,11,Vegetables,Sandy,Sowing,Rabi,West,36.12,25.23,61,2.81,13.8,0.0,Canal,Reservoir,Yes,36.42,Medium,synthetic_sequence
287,12,Vegetables,Sandy,Sowing,Rabi,West,35.59,16.36,47,0.0,13.8,0.0,Canal,Reservoir,Yes,32.5,Medium,synthetic_sequence
287,13,Vegetables,Sandy,Sowing,Rabi,West,34.97,19.06,48,0.0,13.8,0.0,Canal,Reservoir,Yes,41.89,Medium,synthetic_sequence
287,14,Vegetables,Sandy,Sowing,Rabi,West,33.96,30.92,57,0.0,13.8,0.0,Canal,Reservoir,Yes,42.61,Medium,synthetic_sequence
287,15,Vegetables,Sandy,Sowing,Rabi,West,33.21,23.14,68,0.0,13.8,0.0,Canal,Reservoir,Yes,44.29,Medium,synthetic_sequence
287,16,Vegetables,Sandy,Sowing,Rabi,West,35.43,13.65,42,0.0,13.8,44.29,Canal,Reservoir,Yes,40.64,Medium,synthetic_sequence
287,17,Vegetables,Sandy,Sowing,Rabi,West,34.71,22.13,39,0.0,13.8,0.0,Canal,Reservoir,Yes,37.76,Medium,synthetic_sequence
287,18,Vegetables,Sandy,Sowing,Rabi,West,36.43,16.77,66,0.0,13.8,37.76,Canal,Reservoir,Yes,35.4,Medium,synthetic_sequence
287,19,Vegetables,Sandy,Sowing,Rabi,West,35.65,23.83,44,0.0,13.8,0.0,Canal,Reservoir,Yes,40.97,Medium,synthetic_sequence
287,20,Vegetables,Sandy,Sowing,Rabi,West,37.2,28.09,56,0.0,13.8,40.97,Canal,Reservoir,Yes,29.9,Medium,synthetic_sequence
287,21,Vegetables,Sandy,Sowing,Rabi,West,36.38,25.11,63,0.0,13.8,0.0,Canal,Reservoir,Yes,33.34,Medium,synthetic_sequence
287,22,Vegetables,Sandy,Sowing,Rabi,West,37.66,22.13,53,0.0,13.8,33.34,Canal,Reservoir,Yes,36.22,Medium,synthetic_sequence
287,23,Vegetables,Sandy,Sowing,Rabi,West,39.27,17.4,56,0.0,13.8,36.22,Canal,Reservoir,Yes,27.02,Low,synthetic_sequence
287,24,Vegetables,Sandy,Sowing,Rabi,West,38.69,17.98,54,0.0,13.8,0.0,Canal,Reservoir,Yes,31.48,Low,synthetic_sequence
287,25,Vegetables,Sandy,Sowing,Rabi,West,37.98,21.6,58,0.0,13.8,0.0,Canal,Reservoir,Yes,27.84,Medium,synthetic_sequence
287,26,Vegetables,Sandy,Sowing,Rabi,West,39.65,23.88,49,7.76,13.8,27.84,Canal,Reservoir,Yes,27.76,Low,synthetic_sequence
287,27,Vegetables,Sandy,Sowing,Rabi,West,38.9,23.33,58,0.0,13.8,0.0,Canal,Reservoir,Yes,30.5,Low,synthetic_sequence
287,28,Vegetables,Sandy,Sowing,Rabi,West,38.17,22.29,57,0.0,13.8,0.0,Canal,Reservoir,Yes,34.52,Low,synthetic_sequence
287,29,Vegetables,Sandy,Sowing,Rabi,West,37.53,19.62,50,0.0,13.8,0.0,Canal,Reservoir,Yes,29.89,Medium,synthetic_sequence
287,30,Vegetables,Sandy,Vegetative,Rabi,West,36.8,15.84,54,0.0,13.8,0.0,Canal,Reservoir,Yes,52.66,Medium,synthetic_sequence
287,31,Vegetables,Sandy,Vegetative,Rabi,West,35.68,24.04,53,0.0,13.8,0.0,Canal,Reservoir,Yes,53.86,Medium,synthetic_sequence
287,32,Vegetables,Sandy,Vegetative,Rabi,West,37.73,25.43,49,0.0,13.8,53.86,Canal,Reservoir,Yes,43.53,Medium,synthetic_sequence
287,33,Vegetables,Sandy,Vegetative,Rabi,West,36.44,27.8,40,0.0,13.8,0.0,Canal,Reservoir,Yes,58.57,Medium,synthetic_sequence
287,34,Vegetables,Sandy,Vegetative,Rabi,West,35.53,19.7,55,0.0,13.8,0.0,Canal,Reservoir,Yes,59.31,Medium,synthetic_sequence
287,35,Vegetables,Sandy,Vegetative,Rabi,West,34.83,15.02,52,0.0,13.8,0.0,Canal,Reservoir,Yes,52.06,Medium,synthetic_sequence
287,36,Vegetables,Sandy,Vegetative,Rabi,West,34.09,15.99,61,0.0,13.8,0.0,Canal,Reservoir,Yes,53.87,Medium,synthetic_sequence
287,37,Vegetables,Sandy,Vegetative,Rabi,West,36.54,16.9,64,0.0,13.8,53.87,Canal,Reservoir,Yes,52.95,Medium,synthetic_sequence
287,38,Vegetables,Sandy,Vegetative,Rabi,West,35.71,17.8,46,0.0,13.8,0.0,Canal,Reservoir,Yes,43.89,Medium,synthetic_sequence
287,39,Vegetables,Sandy,Vegetative,Rabi,West,37.3,22.41,50,0.0,13.8,43.89,Canal,Reservoir,Yes,44.36,Medium,synthetic_sequence
287,40,Vegetables,Sandy,Vegetative,Rabi,West,39.1,18.59,45,0.0,13.8,44.36,Canal,Reservoir,Yes,35.82,Low,synthetic_sequence
287,41,Vegetables,Sandy,Vegetative,Rabi,West,38.27,27.3,60,4.33,13.8,0.0,Canal,Reservoir,Yes,43.95,Low,synthetic_sequence
287,42,Vegetables,Sandy,Vegetative,Rabi,West,36.94,28.66,52,0.0,13.8,0.0,Canal,Reservoir,Yes,53.74,Medium,synthetic_sequence
287,43,Vegetables,Sandy,Vegetative,Rabi,West,39.16,21.58,50,0.0,13.8,53.74,Canal,Reservoir,Yes,35.97,Low,synthetic_sequence
287,44,Vegetables,Sandy,Vegetative,Rabi,West,38.03,24.36,59,0.0,13.8,0.0,Canal,Reservoir,Yes,54.97,Low,synthetic_sequence
287,45,Vegetables,Sandy,Vegetative,Rabi,West,36.91,24.11,52,0.0,13.8,0.0,Canal,Reservoir,Yes,48.62,Medium,synthetic_sequence
287,46,Vegetables,Sandy,Vegetative,Rabi,West,38.84,21.25,49,0.0,13.8,48.62,Canal,Reservoir,Yes,49.36,Low,synthetic_sequence
287,47,Vegetables,Sandy,Vegetative,Rabi,West,37.8,22.44,63,0.0,13.8,0.0,Canal,Reservoir,Yes,49.03,Medium,synthetic_sequence
287,48,Vegetables,Sandy,Vegetative,Rabi,West,39.87,18.68,59,0.0,13.8,49.03,Canal,Reservoir,Yes,36.26,Low,synthetic_sequence
287,49,Vegetables,Sandy,Vegetative,Rabi,West,38.96,19.62,48,0.0,13.8,0.0,Canal,Reservoir,Yes,46.29,Low,synthetic_sequence
287,50,Vegetables,Sandy,Vegetative,Rabi,West,37.84,24.07,51,0.0,13.8,0.0,Canal,Reservoir,Yes,41.19,Medium,synthetic_sequence
287,51,Vegetables,Sandy,Vegetative,Rabi,West,37.17,14.52,58,0.0,13.8,0.0,Canal,Reservoir,Yes,41.69,Medium,synthetic_sequence
287,52,Vegetables,Sandy,Vegetative,Rabi,West,36.1,23.0,53,0.0,13.8,0.0,Canal,Reservoir,Yes,53.39,Medium,synthetic_sequence
287,53,Vegetables,Sandy,Vegetative,Rabi,West,35.57,11.52,59,0.0,13.8,0.0,Canal,Reservoir,Yes,46.2,Medium,synthetic_sequence
287,54,Vegetables,Sandy,Vegetative,Rabi,West,34.52,22.47,68,0.0,13.8,0.0,Canal,Reservoir,Yes,57.4,Medium,synthetic_sequence
287,55,Vegetables,Sandy,Vegetative,Rabi,West,36.9,23.04,52,0.0,13.8,57.4,Canal,Reservoir,Yes,54.04,Medium,synthetic_sequence
287,56,Vegetables,Sandy,Vegetative,Rabi,West,35.76,24.54,53,0.0,13.8,0.0,Canal,Reservoir,Yes,48.32,Medium,synthetic_sequence
287,57,Vegetables,Sandy,Vegetative,Rabi,West,37.87,27.63,48,4.94,13.8,48.32,Canal,Reservoir,Yes,45.3,Medium,synthetic_sequence
287,58,Vegetables,Sandy,Vegetative,Rabi,West,39.53,22.82,59,0.0,13.8,45.3,Canal,Reservoir,Yes,41.72,Low,synthetic_sequence
287,59,Vegetables,Sandy,Vegetative,Rabi,West,38.36,25.09,49,0.0,13.8,0.0,Canal,Reservoir,Yes,53.4,Low,synthetic_sequence
287,60,Vegetables,Sandy,Flowering,Rabi,West,36.98,22.83,50,0.0,13.8,0.0,Canal,Reservoir,Yes,59.32,Medium,synthetic_sequence
287,61,Vegetables,Sandy,Flowering,Rabi,West,35.62,22.53,63,0.0,13.8,0.0,Canal,Reservoir,Yes,75.46,Medium,synthetic_sequence
287,62,Vegetables,Sandy,Flowering,Rabi,West,34.09,25.42,64,0.0,13.8,0.0,Canal,Reservoir,Yes,72.78,Medium,synthetic_sequence
287,63,Vegetables,Sandy,Flowering,Rabi,West,32.77,21.94,49,0.0,13.8,0.0,Canal,Reservoir,Yes,83.04,Medium,synthetic_sequence
287,64,Vegetables,Sandy,Flowering,Rabi,West,36.84,14.96,53,0.0,13.8,83.04,Canal,Reservoir,Yes,65.28,Medium,synthetic_sequence
287,65,Vegetables,Sandy,Flowering,Rabi,West,35.56,21.26,58,0.0,13.8,0.0,Canal,Reservoir,Yes,71.58,Medium,synthetic_sequence
287,66,Vegetables,Sandy,Flowering,Rabi,West,34.4,19.25,49,0.0,13.8,0.0,Canal,Reservoir,Yes,69.98,Medium,synthetic_sequence
287,67,Vegetables,Sandy,Flowering,Rabi,West,36.79,29.91,59,0.0,13.8,69.98,Canal,Reservoir,Yes,61.33,Medium,synthetic_sequence
287,68,Vegetables,Sandy,Flowering,Rabi,West,35.59,20.01,64,0.0,13.8,0.0,Canal,Reservoir,Yes,62.45,Medium,synthetic_sequence
287,69,Vegetables,Sandy,Flowering,Rabi,West,34.37,20.1,51,0.0,13.8,0.0,Canal,Reservoir,Yes,79.5,Medium,synthetic_sequence
287,70,Vegetables,Sandy,Flowering,Rabi,West,38.07,17.76,58,0.0,13.8,79.5,Canal,Reservoir,Yes,63.96,Low,synthetic_sequence
287,71,Vegetables,Sandy,Flowering,Rabi,West,40.56,22.28,45,0.0,13.8,63.96,Canal,Reservoir,Yes,43.35,Low,synthetic_sequence
287,72,Vegetables,Sandy,Flowering,Rabi,West,39.34,20.19,62,0.0,13.8,0.0,Canal,Reservoir,Yes,54.98,Low,synthetic_sequence
287,73,Vegetables,Sandy,Flowering,Rabi,West,38.24,18.34,63,0.0,13.8,0.0,Canal,Reservoir,Yes,60.07,Low,synthetic_sequence
287,74,Vegetables,Sandy,Flowering,Rabi,West,37.75,18.82,55,6.44,13.8,0.0,Canal,Reservoir,Yes,59.57,Medium,synthetic_sequence
287,75,Vegetables,Sandy,Flowering,Rabi,West,36.91,13.87,58,0.0,13.8,0.0,Canal,Reservoir,Yes,57.94,Medium,synthetic_sequence
287,76,Vegetables,Sandy,Flowering,Rabi,West,39.61,24.61,51,7.14,13.8,57.94,Canal,Reservoir,Yes,54.5,Low,synthetic_sequence
287,77,Vegetables,Sandy,Flowering,Rabi,West,38.42,19.84,49,0.0,13.8,0.0,Canal,Reservoir,Yes,63.16,Low,synthetic_sequence
287,78,Vegetables,Sandy,Flowering,Rabi,West,37.17,20.61,52,0.0,13.8,0.0,Canal,Reservoir,Yes,66.73,Medium,synthetic_sequence
287,79,Vegetables,Sandy,Flowering,Rabi,West,36.53,10.71,59,0.0,13.8,0.0,Canal,Reservoir,Yes,56.34,Medium,synthetic_sequence
287,80,Vegetables,Sandy,Flowering,Rabi,West,38.3,26.66,58,0.0,13.8,56.34,Canal,Reservoir,Yes,59.16,Low,synthetic_sequence
287,81,Vegetables,Sandy,Flowering,Rabi,West,36.82,24.42,57,0.0,13.8,0.0,Canal,Reservoir,Yes,61.02,Medium,synthetic_sequence
287,82,Vegetables,Sandy,Flowering,Rabi,West,39.83,10.82,64,0.0,13.8,61.02,Canal,Reservoir,Yes,55.68,Low,synthetic_sequence
287,83,Vegetables,Sandy,Flowering,Rabi,West,39.03,13.25,42,0.0,13.8,0.0,Canal,Reservoir,Yes,54.29,Low,synthetic_sequence
287,84,Vegetables,Sandy,Flowering,Rabi,West,37.67,22.48,58,0.0,13.8,0.0,Canal,Reservoir,Yes,64.78,Medium,synthetic_sequence
287,85,Vegetables,Sandy,Flowering,Rabi,West,36.56,18.44,49,0.0,13.8,0.0,Canal,Reservoir,Yes,60.18,Medium,synthetic_sequence
287,86,Vegetables,Sandy,Flowering,Rabi,West,35.05,25.06,51,0.0,13.8,0.0,Canal,Reservoir,Yes,77.69,Medium,synthetic_sequence
287,87,Vegetables,Sandy,Flowering,Rabi,West,33.66,22.98,59,0.0,13.8,0.0,Canal,Reservoir,Yes,70.74,Medium,synthetic_sequence
287,88,Vegetables,Sandy,Flowering,Rabi,West,32.79,14.45,61,0.0,13.8,0.0,Canal,Reservoir,Yes,78.85,Medium,synthetic_sequence
287,89,Vegetables,Sandy,Flowering,Rabi,West,36.9,10.25,43,0.0,13.8,78.85,Canal,Reservoir,Yes,66.68,Medium,synthetic_sequence
287,90,Vegetables,Sandy,Harvest,Zaid,West,40.04,30.91,48,0.0,13.8,66.68,Canal,Reservoir,Yes,24.76,Low,synthetic_sequence
287,91,Vegetables,Sandy,Harvest,Zaid,West,39.04,36.09,44,0.0,13.8,0.0,Canal,Reservoir,Yes,18.72,Low,synthetic_sequence
287,92,Vegetables,Sandy,Harvest,Zaid,West,38.04,35.85,40,0.0,13.8,0.0,Canal,Reservoir,Yes,29.74,Low,synthetic_sequence
287,93,Vegetables,Sandy,Harvest,Zaid,West,37.04,35.83,33,0.0,13.8,0.0,Canal,Reservoir,Yes,30.99,Medium,synthetic_sequence
287,94,Vegetables,Sandy,Harvest,Zaid,West,36.53,30.73,32,3.43,13.8,0.0,Canal,Reservoir,Yes,25.5,Medium,synthetic_sequence
287,95,Vegetables,Sandy,Harvest,Zaid,West,35.57,34.49,42,0.0,13.8,0.0,Canal,Reservoir,Yes,33.84,Medium,synthetic_sequence
287,96,Vegetables,Sandy,Harvest,Zaid,West,34.71,30.59,32,0.0,13.8,0.0,Canal,Reservoir,Yes,33.12,Medium,synthetic_sequence
287,97,Vegetables,Sandy,Harvest,Zaid,West,35.62,38.73,35,0.0,13.8,33.12,Canal,Reservoir,Yes,33.0,Medium,synthetic_sequence
287,98,Vegetables,Sandy,Harvest,Zaid,West,34.75,31.16,30,0.0,13.8,0.0,Canal,Reservoir,Yes,35.67,Medium,synthetic_sequence
287,99,Vegetables,Sandy,Harvest,Zaid,West,33.91,30.93,48,0.16,13.8,0.0,Canal,Reservoir,Yes,31.68,Medium,synthetic_sequence
287,100,Vegetables,Sandy,Harvest,Zaid,West,34.87,33.7,42,0.0,13.8,31.68,Canal,Reservoir,Yes,35.84,Medium,synthetic_sequence
287,101,Vegetables,Sandy,Harvest,Zaid,West,33.96,32.57,35,0.0,13.8,0.0,Canal,Reservoir,Yes,30.71,Medium,synthetic_sequence
287,102,Vegetables,Sandy,Harvest,Zaid,West,33.11,30.62,34,0.0,13.8,0.0,Canal,Reservoir,Yes,39.61,Medium,synthetic_sequence
287,103,Vegetables,Sandy,Harvest,Zaid,West,32.1,36.31,43,0.0,13.8,0.0,Canal,Reservoir,Yes,44.67,Medium,synthetic_sequence
287,104,Vegetables,Sandy,Harvest,Zaid,West,33.68,39.28,51,0.0,13.8,44.67,Canal,Reservoir,Yes,38.73,Medium,synthetic_sequence
287,105,Vegetables,Sandy,Harvest,Zaid,West,32.73,34.33,37,0.0,13.8,0.0,Canal,Reservoir,Yes,32.82,Medium,synthetic_sequence
287,106,Vegetables,Sandy,Harvest,Zaid,West,31.7,37.06,46,0.0,13.8,0.0,Canal,Reservoir,Yes,42.62,Medium,synthetic_sequence
287,107,Vegetables,Sandy,Harvest,Zaid,West,33.42,30.02,57,0.0,13.8,42.62,Canal,Reservoir,Yes,35.75,Medium,synthetic_sequence
287,108,Vegetables,Sandy,Harvest,Zaid,West,32.48,33.71,46,0.0,13.8,0.0,Canal,Reservoir,Yes,30.47,Medium,synthetic_sequence
287,109,Vegetables,Sandy,Harvest,Zaid,West,31.62,30.7,42,0.0,13.8,0.0,Canal,Reservoir,Yes,37.67,Medium,synthetic_sequence
287,110,Vegetables,Sandy,Harvest,Zaid,West,33.1,28.08,46,0.0,13.8,37.67,Canal,Reservoir,Yes,36.76,Medium,synthetic_sequence
287,111,Vegetables,Sandy,Harvest,Zaid,West,32.22,31.54,38,0.0,13.8,0.0,Canal,Reservoir,Yes,33.55,Medium,synthetic_sequence
287,112,Vegetables,Sandy,Harvest,Zaid,West,31.08,40.88,47,0.0,13.8,0.0,Canal,Reservoir,Yes,43.42,Medium,synthetic_sequence
287,113,Vegetables,Sandy,Harvest,Zaid,West,30.15,33.61,32,0.0,13.8,0.0,Canal,Reservoir,Yes,38.28,Medium,synthetic_sequence
287,114,Vegetables,Sandy,Harvest,Zaid,West,29.29,30.75,41,0.0,13.8,0.0,Canal,Reservoir,Yes,38.75,Medium,synthetic_sequence
287,115,Vegetables,Sandy,Harvest,Zaid,West,30.56,38.0,45,0.0,13.8,38.75,Canal,Reservoir,Yes,46.07,Medium,synthetic_sequence
287,116,Vegetables,Sandy,Harvest,Zaid,West,29.8,27.13,42,0.0,13.8,0.0,Canal,Reservoir,Yes,40.74,Medium,synthetic_sequence
287,117,Vegetables,Sandy,Harvest,Zaid,West,28.93,31.37,27,0.0,13.8,0.0,Canal,Reservoir,Yes,44.27,Medium,synthetic_sequence
287,118,Vegetables,Sandy,Harvest,Zaid,West,30.69,31.96,43,0.0,13.8,44.27,Canal,Reservoir,Yes,39.58,Medium,synthetic_sequence
287,119,Vegetables,Sandy,Harvest,Zaid,West,29.64,37.81,57,0.0,13.8,0.0,Canal,Reservoir,Yes,35.77,Medium,synthetic_sequence
288,0,Wheat,Loamy,Sowing,Zaid,East,35.31,32.61,48,0.0,4.49,0.0,Drip,River,No,37.24,Medium,synthetic_sequence
288,1,Wheat,Loamy,Sowing,Zaid,East,34.6,33.28,35,0.0,4.49,0.0,Drip,River,No,28.77,Medium,synthetic_sequence
288,2,Wheat,Loamy,Sowing,Zaid,East,33.88,34.1,27,0.0,4.49,0.0,Drip,River,No,29.74,Medium,synthetic_sequence
288,3,Wheat,Loamy,Sowing,Zaid,East,34.96,32.83,45,0.0,4.49,29.74,Drip,River,No,29.41,Medium,synthetic_sequence
288,4,Wheat,Loamy,Sowing,Zaid,East,34.13,39.07,37,0.0,4.49,0.0,Drip,River,No,36.19,Medium,synthetic_sequence
288,5,Wheat,Loamy,Sowing,Zaid,East,33.44,32.54,31,0.0,4.49,0.0,Drip,River,No,29.75,Medium,synthetic_sequence
